City,Latitude,Longitude,Sensor Parameter,Unit,Month Start (UTC),Month End (UTC),Monthly Average,Minimum Value,Maximum Value,Median Value,Standard Deviation
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2023-11-01 04:00:00+00:00,2023-12-01 05:00:00+00:00,0.0215,0.001,0.041,0.022,0.007495338543704904
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2023-12-01 05:00:00+00:00,2024-01-01 05:00:00+00:00,0.0192,0.001,0.037,0.02,0.007725447624500544
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2024-01-01 05:00:00+00:00,2024-02-01 05:00:00+00:00,0.0235,0.0,0.038,0.025,0.007404045428995256
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2024-02-01 05:00:00+00:00,2024-03-01 05:00:00+00:00,0.0258,0.001,0.045,0.027,0.008512222142484926
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2024-03-01 05:00:00+00:00,2024-04-01 04:00:00+00:00,0.0302,0.0,0.044,0.032,0.008199417760438192
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2024-04-01 04:00:00+00:00,2024-05-01 04:00:00+00:00,0.0327,0.008,0.056,0.033,0.008307860896831408
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2024-05-01 04:00:00+00:00,2024-06-01 04:00:00+00:00,0.028,0.005,0.056,0.027,0.010091296976725136
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2024-06-01 04:00:00+00:00,2024-07-01 04:00:00+00:00,0.0294,0.005,0.068,0.0275,0.012985935339426085
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2024-07-01 04:00:00+00:00,2024-08-01 04:00:00+00:00,0.0258,0.003,0.055,0.025,0.011147720457266277
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2024-08-01 04:00:00+00:00,2024-09-01 04:00:00+00:00,0.0208,0.001,0.052,0.02,0.00980055987592119
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2024-09-01 04:00:00+00:00,2024-10-01 04:00:00+00:00,0.0211,0.001,0.054,0.02,0.01149837628941283
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2024-10-01 04:00:00+00:00,2024-11-01 04:00:00+00:00,0.0221,0.0,0.058,0.022,0.012356831769092917
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2024-11-01 04:00:00+00:00,2024-12-01 05:00:00+00:00,0.0191,0.0,0.036,0.02,0.007742322723522788
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2024-12-01 05:00:00+00:00,2025-01-01 05:00:00+00:00,0.0196,0.001,0.034,0.021,0.007027185719056305
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2025-01-01 05:00:00+00:00,2025-02-01 05:00:00+00:00,0.0242,0.003,0.035,0.026,0.006211829198201022
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2025-02-01 05:00:00+00:00,2025-03-01 05:00:00+00:00,0.0252,0.001,0.045,0.026,0.008115941247749604
Ottawa Downtown,45.434333,-75.67599,o₃,ppm,2025-03-01 05:00:00+00:00,2025-04-01 04:00:00+00:00,0.0265,0.002,0.04,0.029,0.009502510946361191
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2023-07-01 04:00:00+00:00,2023-08-01 04:00:00+00:00,11.7,3.0,40.0,9.0,8.588848699361117
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2023-08-01 04:00:00+00:00,2023-09-01 04:00:00+00:00,9.53,1.0,32.0,9.0,5.2767981577305925
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2023-09-01 04:00:00+00:00,2023-10-01 04:00:00+00:00,9.99,1.0,26.0,8.0,5.348015855132487
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2023-10-01 04:00:00+00:00,2023-11-01 04:00:00+00:00,6.26,0.0,26.0,5.0,4.432039157898487
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2023-11-01 04:00:00+00:00,2023-12-01 05:00:00+00:00,5.86,1.0,21.0,5.0,4.077586141996408
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2023-12-01 05:00:00+00:00,2024-01-01 05:00:00+00:00,8.01,0.0,36.0,6.0,6.736183504279222
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2024-01-01 05:00:00+00:00,2024-02-01 05:00:00+00:00,6.52,1.0,28.0,5.0,4.574724428497469
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2024-02-01 05:00:00+00:00,2024-03-01 05:00:00+00:00,8.07,1.0,28.0,5.0,6.288256849414942
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2024-03-01 05:00:00+00:00,2024-04-01 04:00:00+00:00,4.31,0.0,23.0,4.0,3.314522111574142
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2024-04-01 04:00:00+00:00,2024-05-01 04:00:00+00:00,3.43,0.0,15.0,3.0,2.04696883120737
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2024-05-01 04:00:00+00:00,2024-06-01 04:00:00+00:00,5.3,1.0,16.0,5.0,2.7462100883790614
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2024-06-01 04:00:00+00:00,2024-07-01 04:00:00+00:00,6.07,0.0,16.0,5.0,3.2174839652504192
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2024-07-01 04:00:00+00:00,2024-08-01 04:00:00+00:00,7.7,2.0,23.0,7.0,3.914685346855242
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2024-08-01 04:00:00+00:00,2024-09-01 04:00:00+00:00,8.83,1.0,25.0,7.0,5.887980593870521
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2024-09-01 04:00:00+00:00,2024-10-01 04:00:00+00:00,6.41,0.0,18.0,5.0,3.4740949467665465
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2024-10-01 04:00:00+00:00,2024-11-01 04:00:00+00:00,5.59,0.0,19.0,4.0,3.9596731124057163
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2024-11-01 04:00:00+00:00,2024-12-01 05:00:00+00:00,3.4,0.0,41.0,3.0,2.8556311250626725
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2024-12-01 05:00:00+00:00,2025-01-01 05:00:00+00:00,6.57,0.0,36.0,4.5,6.409211704736496
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2025-01-01 05:00:00+00:00,2025-02-01 05:00:00+00:00,5.11,0.0,28.0,4.0,4.250540274212604
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2025-02-01 05:00:00+00:00,2025-03-01 05:00:00+00:00,5.71,1.0,31.0,4.0,4.924516451442278
Ottawa Downtown,45.434333,-75.67599,pm2.5,µg/m³,2025-03-01 05:00:00+00:00,2025-04-01 04:00:00+00:00,8.83,2.0,27.0,6.0,5.458012574403087
Calgary Central2,51.047611,-114.075165,o₃,ppm,2018-08-01 06:00:00+00:00,2018-09-01 06:00:00+00:00,0.0191,0.0,0.072,0.017,0.01397739078007024
Calgary Central2,51.047611,-114.075165,o₃,ppm,2018-09-01 06:00:00+00:00,2018-10-01 06:00:00+00:00,0.0142,0.0,0.053,0.0125,0.010237154683557377
Calgary Central2,51.047611,-114.075165,o₃,ppm,2018-10-01 06:00:00+00:00,2018-11-01 06:00:00+00:00,0.0149,0.0,0.043,0.015,0.010023683605010858
Calgary Central2,51.047611,-114.075165,o₃,ppm,2018-11-01 06:00:00+00:00,2018-12-01 07:00:00+00:00,0.00581,0.0,0.034,0.002,0.007448105059657879
Calgary Central2,51.047611,-114.075165,o₃,ppm,2018-12-01 07:00:00+00:00,2019-01-01 07:00:00+00:00,0.0117,0.0,0.038,0.009,0.011079012191812756
Calgary Central2,51.047611,-114.075165,o₃,ppm,2019-01-01 07:00:00+00:00,2019-02-01 07:00:00+00:00,0.0124,-0.001,0.04,0.01,0.011762756036854245
Calgary Central2,51.047611,-114.075165,o₃,ppm,2019-02-01 07:00:00+00:00,2019-04-01 06:00:00+00:00,0.0187,0.0,0.052,0.021,0.011960476675480135
Calgary Central2,51.047611,-114.075165,o₃,ppm,2019-03-01 07:00:00+00:00,2019-04-01 06:00:00+00:00,0.0252,0.0,0.058,0.025,0.01674376870523255
Calgary Central2,51.047611,-114.075165,o₃,ppm,2019-04-01 06:00:00+00:00,2019-05-01 06:00:00+00:00,0.0324,0.0,0.058,0.036,0.015108596240486466
Calgary Central2,51.047611,-114.075165,o₃,ppm,2019-05-01 06:00:00+00:00,2019-06-01 06:00:00+00:00,0.0325,0.0,0.068,0.034,0.014876268788701767
Calgary Central2,51.047611,-114.075165,o₃,ppm,2019-06-01 06:00:00+00:00,2019-07-01 06:00:00+00:00,0.0298,0.001,0.073,0.03,0.014126065006270186
Calgary Central2,51.047611,-114.075165,o₃,ppm,2019-07-01 06:00:00+00:00,2019-08-01 06:00:00+00:00,0.0283,0.002,0.062,0.03,0.012104118839448792
Calgary Central2,51.047611,-114.075165,o₃,ppm,2019-08-01 06:00:00+00:00,2019-09-01 06:00:00+00:00,0.0241,0.0,0.054,0.023,0.013150340556251866
Calgary Central2,51.047611,-114.075165,o₃,ppm,2019-09-01 06:00:00+00:00,2019-10-01 06:00:00+00:00,0.0215,0.0,0.043,0.023,0.009946043669906382
Calgary Central2,51.047611,-114.075165,o₃,ppm,2019-10-01 06:00:00+00:00,2019-11-01 06:00:00+00:00,0.0184,0.0,0.046,0.02,0.013186779833264403
Calgary Central2,51.047611,-114.075165,o₃,ppm,2019-11-01 06:00:00+00:00,2019-12-01 07:00:00+00:00,0.0149,0.0,0.042,0.016,0.011213419965178915
Calgary Central2,51.047611,-114.075165,o₃,ppm,2019-12-01 07:00:00+00:00,2020-01-01 07:00:00+00:00,0.0134,0.0,0.041,0.009,0.012455023750014222
Calgary Central2,51.047611,-114.075165,o₃,ppm,2020-01-01 07:00:00+00:00,2020-02-01 07:00:00+00:00,0.0134,0.0,0.042,0.011,0.011678382788554226
Calgary Central2,51.047611,-114.075165,o₃,ppm,2020-02-01 07:00:00+00:00,2020-04-01 06:00:00+00:00,0.0227,0.0,0.047,0.026,0.01397460909670966
Calgary Central2,51.047611,-114.075165,o₃,ppm,2020-03-01 07:00:00+00:00,2020-04-01 06:00:00+00:00,0.0291,0.001,0.056,0.031,0.013481121400511546
Calgary Central2,51.047611,-114.075165,o₃,ppm,2020-04-01 06:00:00+00:00,2020-05-01 06:00:00+00:00,0.0348,0.001,0.055,0.036,0.011209169470838986
Calgary Central2,51.047611,-114.075165,o₃,ppm,2020-05-01 06:00:00+00:00,2020-06-01 06:00:00+00:00,0.0294,0.001,0.054,0.0295,0.013268455647831304
Calgary Central2,51.047611,-114.075165,o₃,ppm,2020-06-01 06:00:00+00:00,2020-07-01 06:00:00+00:00,0.027,0.001,0.054,0.0275,0.011474060655976757
Calgary Central2,51.047611,-114.075165,o₃,ppm,2020-07-01 06:00:00+00:00,2020-08-01 06:00:00+00:00,0.0257,0.0,0.059,0.0265,0.012379297887189365
Calgary Central2,51.047611,-114.075165,o₃,ppm,2020-08-01 06:00:00+00:00,2020-09-01 06:00:00+00:00,0.0274,0.001,0.061,0.03,0.014704000229847216
Calgary Central2,51.047611,-114.075165,o₃,ppm,2020-09-01 06:00:00+00:00,2020-10-01 06:00:00+00:00,0.0218,0.0,0.049,0.024,0.013550897094991172
Calgary Central2,51.047611,-114.075165,o₃,ppm,2020-10-01 06:00:00+00:00,2020-11-01 06:00:00+00:00,0.0194,0.0,0.043,0.022,0.011221924656907134
Calgary Central2,51.047611,-114.075165,o₃,ppm,2020-11-01 06:00:00+00:00,2020-12-01 07:00:00+00:00,0.0134,0.0,0.037,0.01,0.012118984020380143
Calgary Central2,51.047611,-114.075165,o₃,ppm,2020-12-01 07:00:00+00:00,2021-01-01 07:00:00+00:00,0.0122,0.0,0.043,0.008,0.011865758074484414
Calgary Central2,51.047611,-114.075165,o₃,ppm,2021-01-01 07:00:00+00:00,2021-02-01 07:00:00+00:00,0.0164,0.0,0.042,0.015,0.012391945429807701
Calgary Central2,51.047611,-114.075165,o₃,ppm,2021-02-01 07:00:00+00:00,2021-03-01 07:00:00+00:00,0.0199,0.001,0.041,0.021,0.011731957875095775
Calgary Central2,51.047611,-114.075165,o₃,ppm,2021-03-01 07:00:00+00:00,2021-04-01 06:00:00+00:00,0.0263,0.0,0.05,0.03,0.014393333901321349
Calgary Central2,51.047611,-114.075165,o₃,ppm,2021-04-01 06:00:00+00:00,2021-05-01 06:00:00+00:00,0.0329,0.0,0.061,0.036,0.01555505366738211
Calgary Central2,51.047611,-114.075165,o₃,ppm,2021-05-01 06:00:00+00:00,2021-06-01 06:00:00+00:00,0.0309,0.0,0.06,0.031,0.01349849017289679
Calgary Central2,51.047611,-114.075165,o₃,ppm,2021-06-01 06:00:00+00:00,2021-07-01 06:00:00+00:00,0.032,0.001,0.066,0.033,0.015592028413425114
Calgary Central2,51.047611,-114.075165,o₃,ppm,2021-07-01 06:00:00+00:00,2021-08-01 06:00:00+00:00,0.0356,0.001,0.075,0.035500000000000004,0.016236498018837676
Calgary Central2,51.047611,-114.075165,o₃,ppm,2021-08-01 06:00:00+00:00,2021-09-01 06:00:00+00:00,0.0284,0.001,0.061,0.029,0.013559888522222188
Calgary Central2,51.047611,-114.075165,o₃,ppm,2021-09-01 06:00:00+00:00,2021-10-01 06:00:00+00:00,0.0226,0.0,0.054,0.023,0.01401830385725138
Calgary Central2,51.047611,-114.075165,o₃,ppm,2021-10-01 06:00:00+00:00,2021-11-01 06:00:00+00:00,0.0188,0.0,0.05,0.019,0.013694673344449532
Calgary Central2,51.047611,-114.075165,o₃,ppm,2021-11-01 06:00:00+00:00,2021-12-01 07:00:00+00:00,0.0142,0.0,0.043,0.012,0.012018260597604689
Calgary Central2,51.047611,-114.075165,o₃,ppm,2021-12-01 07:00:00+00:00,2022-01-01 07:00:00+00:00,0.0148,0.0,0.041,0.014,0.012454929847363084
Calgary Central2,51.047611,-114.075165,o₃,ppm,2022-01-01 07:00:00+00:00,2022-02-01 07:00:00+00:00,0.021,0.0,0.049,0.021,0.014212186278245985
Calgary Central2,51.047611,-114.075165,o₃,ppm,2022-02-01 07:00:00+00:00,2022-04-01 06:00:00+00:00,0.0288,0.0,0.05,0.032,0.012533525950953944
Calgary Central2,51.047611,-114.075165,o₃,ppm,2022-03-01 07:00:00+00:00,2022-04-01 06:00:00+00:00,0.0302,0.0,0.052,0.0335,0.013285258604648409
Calgary Central2,51.047611,-114.075165,o₃,ppm,2022-04-01 06:00:00+00:00,2022-05-01 06:00:00+00:00,0.033,0.0,0.056,0.035,0.014118465588921802
Calgary Central2,51.047611,-114.075165,o₃,ppm,2022-05-01 06:00:00+00:00,2022-06-01 06:00:00+00:00,0.0356,0.0,0.061,0.038,0.013537602436980233
Calgary Central2,51.047611,-114.075165,o₃,ppm,2022-06-01 06:00:00+00:00,2022-07-01 06:00:00+00:00,0.0342,0.001,0.06,0.036,0.012691412839142487
Calgary Central2,51.047611,-114.075165,o₃,ppm,2022-07-01 06:00:00+00:00,2022-08-01 06:00:00+00:00,0.0307,0.0,0.068,0.033,0.013821221278978068
Calgary Central2,51.047611,-114.075165,o₃,ppm,2022-08-01 06:00:00+00:00,2022-09-01 06:00:00+00:00,0.0294,0.001,0.056,0.03,0.012323039294479513
Calgary Central2,51.047611,-114.075165,o₃,ppm,2022-10-01 06:00:00+00:00,2022-11-01 06:00:00+00:00,0.0229,0.002,0.045,0.027,0.012715897068049091
Calgary Central2,51.047611,-114.075165,o₃,ppm,2022-11-01 06:00:00+00:00,2022-12-01 07:00:00+00:00,0.0186,0.0,0.045,0.021,0.01144690484435565
Calgary Central2,51.047611,-114.075165,o₃,ppm,2022-12-01 07:00:00+00:00,2023-01-01 07:00:00+00:00,0.0118,0.0,0.039,0.01,0.010749960271881494
Calgary Central2,51.047611,-114.075165,o₃,ppm,2023-01-01 07:00:00+00:00,2023-02-01 07:00:00+00:00,0.0127,0.0,0.04,0.007,0.012992833627179274
Calgary Central2,51.047611,-114.075165,o₃,ppm,2023-02-01 07:00:00+00:00,2023-03-01 07:00:00+00:00,0.0204,0.0,0.042,0.024,0.014943587383605352
Calgary Central2,51.047611,-114.075165,o₃,ppm,2023-03-01 07:00:00+00:00,2023-04-01 06:00:00+00:00,0.032,0.0,0.061,0.036,0.017190702165348088
Calgary Central2,51.047611,-114.075165,o₃,ppm,2023-04-01 06:00:00+00:00,2023-05-01 06:00:00+00:00,0.034,0.001,0.056,0.038,0.014387709788956897
Calgary Central2,51.047611,-114.075165,o₃,ppm,2023-05-01 06:00:00+00:00,2023-06-01 06:00:00+00:00,0.0359,0.001,0.075,0.037,0.017371150190712975
Calgary Central2,51.047611,-114.075165,o₃,ppm,2023-06-01 06:00:00+00:00,2023-07-01 06:00:00+00:00,0.0357,0.001,0.074,0.036,0.017905191458746965
Calgary Central2,51.047611,-114.075165,o₃,ppm,2023-07-01 06:00:00+00:00,2023-08-01 06:00:00+00:00,0.0336,0.001,0.072,0.034,0.0166192569351023
Calgary Central2,51.047611,-114.075165,o₃,ppm,2023-08-01 06:00:00+00:00,2023-09-01 06:00:00+00:00,0.0319,0.001,0.07,0.033,0.016564000702000006
Calgary Central2,51.047611,-114.075165,o₃,ppm,2023-09-01 06:00:00+00:00,2023-10-01 06:00:00+00:00,0.0241,0.0,0.06,0.023,0.014738760020940185
Calgary Central2,51.047611,-114.075165,o₃,ppm,2023-10-01 06:00:00+00:00,2023-11-01 06:00:00+00:00,0.0168,0.0,0.049,0.017,0.011969597636896007
Calgary Central2,51.047611,-114.075165,o₃,ppm,2023-11-01 06:00:00+00:00,2023-12-01 07:00:00+00:00,0.0162,0.001,0.041,0.015,0.0121076162350063
Calgary Central2,51.047611,-114.075165,o₃,ppm,2023-12-01 07:00:00+00:00,2024-01-01 07:00:00+00:00,0.0129,0.0,0.038,0.009,0.011553685590363877
Calgary Central2,51.047611,-114.075165,o₃,ppm,2024-01-01 07:00:00+00:00,2024-02-01 07:00:00+00:00,0.0108,0.0,0.036,0.008,0.010351457695425278
Calgary Central2,51.047611,-114.075165,o₃,ppm,2024-02-01 07:00:00+00:00,2024-04-01 06:00:00+00:00,0.0205,0.0,0.044,0.023,0.012620679277569411
Calgary Central2,51.047611,-114.075165,o₃,ppm,2024-03-01 07:00:00+00:00,2024-04-01 06:00:00+00:00,0.0258,0.0,0.052,0.029,0.014033060617085966
Calgary Central2,51.047611,-114.075165,o₃,ppm,2024-04-01 06:00:00+00:00,2024-05-01 06:00:00+00:00,0.0345,0.0,0.061,0.037,0.01447556678390929
Calgary Central2,51.047611,-114.075165,o₃,ppm,2024-05-01 06:00:00+00:00,2024-06-01 06:00:00+00:00,0.0329,0.001,0.062,0.034,0.01322908249304792
Calgary Central2,51.047611,-114.075165,o₃,ppm,2024-06-01 06:00:00+00:00,2024-07-01 06:00:00+00:00,0.033,0.0,0.063,0.035,0.013565214559334716
Calgary Central2,51.047611,-114.075165,o₃,ppm,2024-07-01 06:00:00+00:00,2024-08-01 06:00:00+00:00,0.0361,0.001,0.09,0.036,0.017117626637904476
Calgary Central2,51.047611,-114.075165,o₃,ppm,2024-08-01 06:00:00+00:00,2024-09-01 06:00:00+00:00,0.0321,0.003,0.066,0.032,0.015577028810511569
Calgary Central2,51.047611,-114.075165,o₃,ppm,2024-09-01 06:00:00+00:00,2024-10-01 06:00:00+00:00,0.0239,0.0,0.062,0.023,0.015119269013341222
Calgary Central2,51.047611,-114.075165,o₃,ppm,2024-10-01 06:00:00+00:00,2024-11-01 06:00:00+00:00,0.019,0.0,0.046,0.018,0.013494524911487584
Calgary Central2,51.047611,-114.075165,o₃,ppm,2024-11-01 06:00:00+00:00,2024-12-01 07:00:00+00:00,0.0145,0.0,0.041,0.014,0.010381284574668245
Calgary Central2,51.047611,-114.075165,o₃,ppm,2024-12-01 07:00:00+00:00,2025-01-01 07:00:00+00:00,0.0116,0.0,0.041,0.007,0.011483306026184045
Calgary Central2,51.047611,-114.075165,o₃,ppm,2025-01-01 07:00:00+00:00,2025-02-01 07:00:00+00:00,0.0199,0.0,0.044,0.021,0.01305511471457381
Calgary Central2,51.047611,-114.075165,o₃,ppm,2025-02-01 07:00:00+00:00,2025-04-01 06:00:00+00:00,0.0195,0.0,0.046,0.022,0.01315450674188616
Calgary Central2,51.047611,-114.075165,o₃,ppm,2025-03-01 07:00:00+00:00,2025-04-01 06:00:00+00:00,0.0196,0.0,0.045,0.022,0.014700160402269178
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2018-08-01 06:00:00+00:00,2018-09-01 06:00:00+00:00,33.8,0.1,108.1,20.9,31.267752932681592
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2018-09-01 06:00:00+00:00,2018-10-01 06:00:00+00:00,5.95,0.2,42.3,4.0,6.685680445891309
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2018-10-01 06:00:00+00:00,2018-11-01 06:00:00+00:00,7.05,0.2,36.2,5.9,5.227262487204447
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2018-11-01 06:00:00+00:00,2018-12-01 07:00:00+00:00,9.51,0.6,49.1,7.9,6.651807331614434
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2018-12-01 07:00:00+00:00,2019-01-01 07:00:00+00:00,8.11,0.5,37.9,6.1,6.840305794698469
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2019-01-01 07:00:00+00:00,2019-02-01 07:00:00+00:00,8.56,0.5,49.7,7.4,6.816098065156295
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2019-02-01 07:00:00+00:00,2019-04-01 06:00:00+00:00,10.9,0.3,62.2,9.5,7.375283175527001
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2019-03-01 07:00:00+00:00,2019-04-01 06:00:00+00:00,10.6,1.1,65.3,7.85,9.024068040565634
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2019-04-01 06:00:00+00:00,2019-05-01 06:00:00+00:00,4.88,0.5,28.4,4.3,3.2835624795318274
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2019-05-01 06:00:00+00:00,2019-06-01 06:00:00+00:00,14.9,0.8,370.5,6.4,44.2190813563809
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2019-06-01 06:00:00+00:00,2019-07-01 06:00:00+00:00,5.14,0.4,34.9,4.0,3.9598161606552607
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2019-07-01 06:00:00+00:00,2019-08-01 06:00:00+00:00,5.46,0.5,31.3,4.7,3.6853449614887306
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2019-08-01 06:00:00+00:00,2019-09-01 06:00:00+00:00,5.58,0.4,17.7,5.2,3.2238762969078785
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2019-09-01 06:00:00+00:00,2019-10-01 06:00:00+00:00,4.7,0.5,17.0,3.8,3.030494406162793
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2019-10-01 06:00:00+00:00,2019-11-01 06:00:00+00:00,5.9,0.2,23.1,4.6,4.557941649475059
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2019-11-01 06:00:00+00:00,2019-12-01 07:00:00+00:00,5.95,0.1,36.8,4.6,4.804949997438043
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2019-12-01 07:00:00+00:00,2020-01-01 07:00:00+00:00,8.3,0.4,30.4,6.5,6.527536521842494
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2020-01-01 07:00:00+00:00,2020-02-01 07:00:00+00:00,9.67,0.9,43.9,7.9,7.697536006923998
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2020-02-01 07:00:00+00:00,2020-04-01 06:00:00+00:00,6.82,0.6,33.7,5.2,5.636579875574819
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2020-03-01 07:00:00+00:00,2020-04-01 06:00:00+00:00,7.18,1.2,28.9,4.9,5.90179447993356
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2020-04-01 06:00:00+00:00,2020-05-01 06:00:00+00:00,4.78,-0.4,21.0,4.0,3.249624548002549
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2020-05-01 06:00:00+00:00,2020-06-01 06:00:00+00:00,4.16,-0.2,25.2,3.5,3.311325873068602
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2020-06-01 06:00:00+00:00,2020-07-01 06:00:00+00:00,4.19,-0.3,19.6,3.3,3.4639934769526417
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2020-07-01 06:00:00+00:00,2020-08-01 06:00:00+00:00,5.24,-0.4,21.7,4.2,3.870180143707221
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2020-08-01 06:00:00+00:00,2020-09-01 06:00:00+00:00,6.35,-0.1,24.5,6.0,4.13342391166908
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2020-09-01 06:00:00+00:00,2020-10-01 06:00:00+00:00,8.79,-0.7,53.5,4.7,10.692096857226506
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2020-10-01 06:00:00+00:00,2020-11-01 06:00:00+00:00,5.93,-0.4,23.0,5.0,4.497115568277324
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2020-11-01 06:00:00+00:00,2020-12-01 07:00:00+00:00,7.83,0.2,52.4,5.55,7.144118296077143
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2020-12-01 07:00:00+00:00,2021-01-01 07:00:00+00:00,8.21,-0.5,42.0,6.4,7.403423973387971
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2021-01-01 07:00:00+00:00,2021-02-01 07:00:00+00:00,7.19,0.6,35.7,5.6,6.350889549751258
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2021-02-01 07:00:00+00:00,2021-03-01 07:00:00+00:00,9.54,0.6,45.0,7.05,8.588554551284147
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2021-03-01 07:00:00+00:00,2021-04-01 06:00:00+00:00,6.18,-0.1,39.1,4.9,5.069812447301677
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2021-04-01 06:00:00+00:00,2021-05-01 06:00:00+00:00,6.21,-0.5,37.1,5.4,5.338560334939109
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2021-05-01 06:00:00+00:00,2021-06-01 06:00:00+00:00,4.7,-0.4,28.8,3.9,3.9513183273089814
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2021-06-01 06:00:00+00:00,2021-07-01 06:00:00+00:00,6.52,-0.3,27.0,5.65,4.296940146354369
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2021-07-01 06:00:00+00:00,2021-08-01 06:00:00+00:00,29.1,1.4,201.8,14.25,37.16371535285731
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2021-08-01 06:00:00+00:00,2021-09-01 06:00:00+00:00,15.9,1.1,154.3,6.9,25.6376084955004
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2021-09-01 06:00:00+00:00,2021-10-01 06:00:00+00:00,6.19,-0.2,39.3,4.55,5.466927270118394
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2021-10-01 06:00:00+00:00,2021-11-01 06:00:00+00:00,7.19,0.2,87.1,5.1,8.691047776393168
Calgary Central2,51.047611,-114.075165,pm2.5,µg/m³,2021-11-01 06:00:00+00:00,2021-12-01 07:00:00+00:00,5.53,-0.1,32.7,4.5,4.447135866661342
